UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,VADER Score
6375,51327,California,2020-03-17,"This is low key the best market research for a grocery store to know what items people would NEVER buy, even in a global virus outbreak. 

They see you Starkist ÃÂready to eatÃÂ tuna and crackers ?
#COVID2019 #CoronavirusOutbreak #coronapocolypse #COVID2019uk #panicshopping https://t.co/5LqVKIObVy",Extremely Positive,0.4767
6378,51330,Williamsport Maryland,2020-03-17,#TheFive  I work at a grocery store it is not the young people that are out in my area itÃÂs the old people that are out.  Half of them act like they donÃÂt know whatÃÂs going on.  They are not taking it seriously.  The only young people I saw were my workers. #coronavirus,Positive,0.4621
6383,51335,Houston Texas USA,2020-03-17,#coronavirus recession? Economists recommend cash! https://t.co/R8J0Tczo8J #consumer economy lifeblood #cashisking #sixoclock news,Negative,-0.1511
6386,51338,California,2020-03-17,Oh how times have changed. At 6am I used to be sitting in front of a liquor store high AF on coke waiting for them to open. Now IÃÂm sitting in front of a grocery store waiting to buy baby food and toilet paper. Really missing January of 2020. #coronavirus,Negative,-0.3597
6387,51339,"San Diego, CA",2020-03-17,Covid-19 Store Update: Temporary store closures mount | Chain Store Age #retail #cre  https://t.co/pbkBIITHgp,Neutral,0.0
6404,51356,"Aurora, Illinois",2020-03-17,I canÃÂt even imagine working at a grocery store during this time. Props to all of you guys. I know I would be beyond annoyed at everyone #coronavirus #grocerystores,Negative,-0.3818
6405,51357,California,2020-03-17,Support your local liquor store during these times! Most have a lot more than your average grocery store rn and they deserve the help. #COVID2019 https://t.co/SHGQW3yVMW,Extremely Positive,0.69
6406,51358,"Seattle, WA",2020-03-17,!!!!! SU Students!!!! This is what is happening to the ppl who serve you food every day: https://t.co/FMrOAQPnjV,Neutral,0.0
6422,51374,"Michigan, USA",2020-03-17,Grocery store this morning #coronavirus #selfquarantine https://t.co/5WgDageqmB,Neutral,0.0
6436,51388,"Florida, USA",2020-03-18,The biggest mall in my area is closed. Yet the store I work at is still open. ????? #coronavirus #Retail https://t.co/68WJrP2pid,Neutral,0.0
6437,51389,"Missouri, USA",2020-03-18,Today FDA took steps to help minimize disruptions in the food supply chain that will help the food industry meet the unprecedented demand grocery stores are facing during the outbreak,Positive,0.3612
6443,51395,Seattle,2020-03-18,A popular grocery store idea pushed out on Twitter is now reality at some chains amid the outbreak and frankly people hoarding supplies,Positive,0.4215
6446,51398,"Illinois, USA",2020-03-18,How I felt when I scored the last can of refried beans at the grocery store today,Neutral,0.0
6447,51399,Spokane Washington ,2020-03-18,Don t worry about stocking up your pantries there will be plenty of food for everyone President Jeff Philipps gave me a look at how the local grocery stores are handling off the charts business from COVID 19 Key message from him don t panic,Extremely Negative,-0.7351
6451,51403,Still in Southern California,2020-03-18,IKEA closing all U S stores due to COVID 19 will continue offering online shopping,Neutral,0.0
6454,51406,"Charlotte, N.C.",2020-03-18,"Charlotte grocery store update: Item limits, hours cut, hiring and online orders up.

ÃÂPlease, resist the urge to stockpile food or engage in panic buying.ÃÂ 

#QuarentineLife #coronavirus  #StayTheFHome #ToiletPaperPanic

https://t.co/1j4kSUTKv4",Negative,-0.4588
6464,51416,"Arizona, USA",2020-03-18,Thank you to ALL of the stores who are supporting our seniors THIS is why we need to stop panic buying and hoarding Seniors are at great risk when it comes to the Bashas AJ s amp Food City open every Wed from 5 6am for 65 Please spread the love  #12News,Extremely Positive,0.8555
6468,51420,"Tulsa, Oklahoma",2020-03-18,"IKEA closing all US stores due to COVID-19, will continue offering online shopping https://t.co/YLvJcrh7uI https://t.co/dFPLKGQThe",Neutral,0.0
6469,51421,California,2020-03-18,i used the litter box this morning not bad zero toilet paper  ,Positive,0.431
6474,51426,Based @1871Chicago,2020-03-18,Here are the best foods to stock your freezer and pantry with during the coronavirus pandemic (or anytime). #30Seconds #coronavirus #pantry #food #stockingup https://t.co/ztxrizrmse,Extremely Positive,0.6369
6480,51432,"Las Vegas, Nevada",2020-03-18,Country star @BradPaisley and his wife are helping elderly amid #coronavirus pandemic #8NN #InThisTogether https://t.co/avwSCtHOxm,Positive,0.296
6484,51436,"Denver, Colorado",2020-03-18,Feeding Frenzy In one day demand doubled at the Family Intercultural Resource Center food bank in Summit County Ski areas and many business closed to slow the spread of COVID 19 so demand is expected to grow People can help by donating online to their local food bank,Negative,-0.1531
6492,51444,California,2020-03-18,"@BarackObama @JeniferLewis LetÃÂs not forget the grocery store workers, gas station attendants and everyone else who work other essential services!!! TheyÃÂre face to face with hundreds of untested people daily!!!!!! #COVID2019",Positive,0.428
6494,51446,California,2020-03-18,The city of Los Angeles will be providing 5000 masks for grocery store clerks and 10 thousand masks for first responders,Neutral,0.0
6502,51454,Southern California,2020-03-18,We appreciate and won t forget the work of our grocery store workers pharmacy clerks letter carriers couriers cleaning crews and others who are now on the front lines helping us get through this challenging time Thank you We are all in this together,Extremely Positive,0.8735
6507,51459,"New Jersey, USA",2020-03-18,Be aware that Scamming activity increases during global events Federal Trade Commission FTC alert and guidance on how to handle such threats Be aware of fake charities Be mindful and vigilant,Positive,0.0516
6527,51479,Greater Boston Area,2020-03-18,NEW becomes latest Mass grocery store to announce they re dedicating early hours to 60 shoppers amp the disabled Roche Bros will open ALL stores from 7 a m to 8 p m to those customers RT to alert friends,Extremely Positive,0.6486
6552,51504,San Francisco Bay Area,2020-03-18,"If I needed immediate work, I think one of the 1st things I'd inquire about is driving for Amazon. Or one of the grocery stores. Or Pharmacies which don't typically have delivery services but are critical for the deeply sheltered.

#coronavirus #COVID19 #COVID #unemployment",Negative,-0.3818
6559,51511,"San Diego, CA",2020-03-18,"Support our friends @BineandVine 
 
They are still open for in-store shopping and pick-up for online orders

Geoi always has the best beer, and his online store rocks:
https://t.co/gxpYRXmDq4

#sdbeer #COVID2019",Extremely Positive,0.875
6570,51522,Arizona,2020-03-18,"Supplies of food &amp; toiletry items are just fine, it's panic buying &amp; hoarding that's emptying shelves faster than truckers can transport the supplies. #Coronavirus is bad enough, let's not make it worse by denying people fair access to stuff they need at their stores. Chill folks",Extremely Negative,-0.6305
6571,51523,"South Carolina, USA",2020-03-18,"Things Bored #ARMY Can Do Under Quarantine: A THREAD
ÃÂÃÂÃÂ?ÃÂÃÂÃÂ
#15: support the economy safely by shopping online for unofficial #BTS merch
ÃÂÃÂÃÂ?ÃÂÃÂÃÂ
Open thread for more ideas!
#coronavirus #COVID19 #QuarantineLife @USBTSARMY @BTSxAtlanta @bts_bighit @BTS_twt https://t.co/opxM0ClXGU",Positive,0.6654
6572,51524,Florida,2020-03-18,A snapshot of how the is going to effect the job market forever I was on a quarterly planning call today with a client major consumer electronics firm and heard this 1,Neutral,0.0
6608,51560,"Detroit, MI",2020-03-18,"This was taken in a grocery store parking lot in my hometown.  No one deserves to get Covid-19. No one EXCEPT these people. Seriously, what complete pieces of shit ??? https://t.co/qKomDVm6Rl",Extremely Negative,-0.8496
6611,51563,"Tennessee, USA",2020-03-18,"Am I the only person to see the irony in being able to find hot dog &amp; hamburger buns, but neither meat at a grocery store? #CoronaVirus",Neutral,-0.0258
6613,51565,"Kentucky, USA",2020-03-18,I'd like to know how disabled people who have to use grocery pick up or delivery are going to eat when half the things we order and wait to get are later out of stock because in person shoppers have grabbed them up before the employee can fill our order. #coronavirus #disability,Positive,0.3612
6621,51573,"Texas, USA",2020-03-18,As the world deals with Covid 19 it seems people are still comfortable shopping online Today I shipped out 2 of these pretty amber rings   But it is understandably slowing My husband is a Toronto Realtor as am I but I have hung my license for ,Positive,0.5023
6627,51579,"Arizona, USA",2020-03-18,"Gas Prices Could Hit 99 Cents In Some States Due To? #Coronavirus, Expert Says. 
Not like we'll be using any gas with all the lockdowns in place but it will still help offset the costs for many Americans!???
 #Trump2020NowMoreThanEver https://t.co/6JjrtQT54b via @gatewaypundit",Positive,0.6425
6634,51586,"Indianapolis, IN",2020-03-18,As many of you know St Elmo has closed until at least March 31st to help stop the spread of COVID 19 and a lot of people have asked how they can help us and our team during this time Our store is open Purchasing our retail products is a great way to help out,Extremely Positive,0.875
6636,51588,Los Angeles ,2020-03-18,More on our consumer protection work taking on  fake cures like Silver Solution and Vitamin C  price gouging online and in brick amp mortars  scams,Negative,-0.2263
6637,51589,Los Angeles ,2020-03-18, COVID 19 Consumer Alert At present time NO tests for in home use have been approved If anyone or any health organization offers to sell you one it s a SCAM Please make sure the older people in your life are aware of this,Positive,0.0603
6643,51595,?? New York,2020-03-18,"Hey @TheFive People are getting better from #coronavirus . Talk about that..
#TheFive 
#StopPanicBuying",Positive,0.4404
6646,51598,"Virginia, USA",2020-03-18,"The man who hoarded 17,000 bottles of hand sanitizer did nothing wrong ? and thatÃÂs the problem - 
If your first response in a crisis is to buy out &amp; then inflate prices &amp; you think not having a moral compass is not wrong
#COVID_19
https://t.co/nQmeTzDo8v?-and-thats-the-problem/",Positive,0.2187
6647,51599,"California, USA",2020-03-18,"I should stay inside but I have to wait in 2 hour lines in close proximity to others just to get IN to buy the crap food that is left, like Maria cookies and Tampico orange drink, at the grocery store. Great idea world! No meat no water no fruits/vegetables #coronavirus",Negative,-0.2942
6659,51611,Texas,2020-03-18,Listen to the latest installment of the Prepare to Care podcast where we talk to Pedro Perez the Deputy Chief for the Consumer Protection Division for the TX Attorney General about how to look out for and report price gouging in the time of,Extremely Positive,0.7531
6661,51613,D.C.,2020-03-18,"JUST IN:

Add @GiantFood Stores to the growing list of grocery store chains in the DMV working to accomodate senior citizens and folks with compromised immune  systems during COVID-19 mayhem. 

FULL LIST HERE: https://t.co/yrU7d7Wzmp",Positive,0.4404
6663,51615,Texas,2020-03-18,Thank you to the grocery store stockers the cashiers the truck drivers the food workers for school districts and many unsung heroes helping us during th pandemic,Extremely Positive,0.7906
6673,51625,Washington DC,2020-03-18,"If we #CancelStudentDebt, it would help people facing labor shocks, free up money to spend on food, supplies, and other expenses. AND it would boost the economy for *everyone*.

Use our tool to email Congress: https://t.co/NIPqihKrDO https://t.co/hoKNrrs5eL",Extremely Positive,0.7269
6674,51626,D.C.,2020-03-18,"District law requires most employers to provide workers with #PaidSickLeave, which allows workers to take paid leave from work due to illness.

Read our FAQs about your paid leave rights during #CoronavirusDC: https://t.co/R7sAGojsjg 

Report violations to OAG at 202-442-9854. https://t.co/2st2PYzOS4",Extremely Negative,-0.7579
